標題,連結,來源,時間
馬里連日大雨釀30死 5萬人遭受洪澇災害 宣布進入國家災難狀態,https://news.google.com/read/CBMi0wNBVV95cUxOMGpPLWhPcmY5UmtyX0NfN1E4cHhhcElZaUxmTmhXQ1VNSlZZUnlXZnkxYzJMckZfcXZnbHNMeVZsbXI0dWxGWjhvUWhyRVVPR0ZJSHdZclJwRVE5Mkt6dWZORW1ZaDhXaElaUkREeXFaWk9zVFpjMTAtRHBzYXlNUjQ5bHF0bmEybUVfRnJOX3V3WjJ5ckV6ZnlpUFBqQmpfby1MS05mUWw0aGRtY0ViMjVGZE1pVWJ6SGRqODRBb1hBaXdWQVgtNVBWRkhMczdSbkl4c0dLM0tUVU9SQlktTGhnMGVYWUFLb3F2MGw3aUhxelpvaHk5NjJCWTUxWTNkN3piUl9YSkhkajllSDdncW4tbFhXdHB1R3VRRmY3Z1JyUlVOd0RuN3k2TXFPUUh1MHpXeVNSRWZpVEFwTU9lVmxsOUdMUnpzTTREYU9IZVFsNkFpemFqVF94SmdSZmNGMFN6Ny1tUHhQMVZFbVFNc0J0VnpHam5Nd3BSeHRUaHFIY3cwMm9EcjVORVZ3cFdMMTE5eTBYWFFWWTBjUzR0ZDFnNXJlMmNEeGNRWmhSbXdHRzR4d0U3LTZMRmhiRGNkZVREMk50dWJKV3VWSUxkWl84bw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,星島日報,8月25日
天氣預報｜天文台發黃色暴雨警告 廣泛地區或受大雨影響,https://news.google.com/read/CBMilwNBVV95cUxPTEZQWnUzd3ozNXFGUjhwWmJMbmVLYlZjRVRIWnpRaXBVeXJ5enpsS1l1enZoOGk1TlY3bnFrQ1p5b3FPOUN3QVRGMjc5YVJCM09BQWUzYmV4ME1sQ1ZPel9senhjTTk3TFFCX2NYa2xQNFdLR29LQktObFB4djZzR1U5UHlSX3JpM3hZbWotaW5wYWZQV2ZmLUpRSEUycmc3QXVWODFBUTd3TzBnaEpHYzg3OURkQjJnU0F2ZHhYbDlORHA2d2pkNExqZFEzQUV0MnE2VWU5aGVkdFF1cloxeXZWbDRMQWpweXFwdEdFOXRucVQtZ2xzZTgwRjVFZmdDVndnOGNPcGpGc1NWcHNZQi0yQS1XLVF3czV6MGY0LTV3RjVOY0U4MTNPUW42cy1lYTdwY0JWZmhTVllOekpGTDR1UGtjOHhoSGstM0E2NVhvVnlvSnVuWllYcVllci1xMXBSMFJjSkN3TllIZmhuUDNJaU9WcWtHaUhzNFQ0c2duSjZoSVBfYXFFR2ltN1ViV2MxNV8tNA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港經濟日報 - TOPick,17 分鐘前
馬里連日大雨引發洪澇災害 進入國家災難狀態,https://news.google.com/read/CBMib0FVX3lxTFBfX2hQZFRJZjg3RTVCZHVHYmFNSVFWU1lVMzM4b2tjSjk4c1lOMjNTSndhY2Zvb0FZUzZBam41OTI4bk9MeWhmNkUySWJJZkItaFloVXRRVjl5aXMzeVpnMEUxMGdXbTBjZWNTamV1Yw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港電台,8月25日
日本天氣｜北海道連場大雨 道路水浸 東海道新幹線停駛 學校停課,https://news.google.com/read/CBMiqgNBVV95cUxOWjZTREt4YmhaT2Q2ZERjUWFQTnh3U1Z1YXNmc2ZXV1hfY1FMZlBBNms2QXpkWllEN1dudU90Zm5FNGZTWUxUSmVHOEI3MDZBVjVjdnRWdlVmenM4LXdFeEQ2THlWZ2xSUlN2WGN4TXB1WlpoRUNxVjQ4bXpkX3pEZHJYXzN4MVFnanlKc0owb2RQX3ZxTHJSd2ttczV5UHpJRWI0WF9aLUtzY1NhMEExZldHVnhJWUhYYlFvX3R2SFJOQ3hRWXB0WUQ1UEFIT3Jlc0JMS0hyRU10cWlYZndCazRIN3puMVlTR3VqdmpKNTlDOFdzUVVjT2V2c0lmdlNKZ0JMSFE3aFhUYVV5bDBkVzE4aXZQcTR4VlhjWmotMEFPeWVGNTNWY0NPT2JGUHFYRW5PYXlLVUQweEg2NERxVmtDaVR6U05GX0VqUWxkZFFRUW9EcnZCYXlTTjJxNlFqM1U0ck5jc2haUDkyNGpLbk44QXFJdzJDdHhLSGREeEdEYkc2d0M3SE5sVVlFX3RXTjFvQ21nVlkzWC1VQ3FzanY0VkVfc1ZUanc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,AM730,8月27日
颱風珊珊襲日本 | 東京大雨10區發避難指示 要求逾39萬人撤離,https://news.google.com/read/CBMivANBVV95cUxOaGtKdlpXT3hnRFBVUTRNS2tPSEg5OGtEczdHSWJNT3U4VFd6dzhOd1RXWFBBaXd5c1UtZm1iMW11bXpILVRtLUJqZmZ4TnlZZnp2M1B2bDZ0cTc0UjYydlljRzhSbmFZVG1UaFpsTERhZ3Vpcm52bTZzYm9pNVJhNWNJQkhrWHFNMUtYUTFSUVhUQjBOdXJRbUZ0UmYtbGp4WF9lRXhQNlBJVjloejQ5WW80MmlpRlV4bFI0eXBiUl9wVnV3c2ZzTUpuY0hlbXBhSGxxd1RicmVEcG9KQVZ1LUE5VWJ3MG0yS0VORzBuY2pzeUJoSi1yVU4zeGlFTXNGRGxuTTRIUWo0Z1RrQlBnd2ROcnZyVllsSWRuaTFKTjBLejd6X0tKR0hMUHR1YUxyaHN0U1JFLVYyaGRKNzlHaEFJX1ZmNmdETHBsNWRlai0wV2dSbkl5ekxKM0FGQVVyUFBrcmFHZjlJQVdiSDdVTUlVNmVjdlNnTXJsdUNmcDVXMGZNSUd6YTA3UnZhdEZkakVrUWE1VThwbnhfX2ZSenByRVNiSXpfVUlCNUxvSDIyQ1pTQm5aSUhZdmg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,星島日報,8月30日
高雄機場因大雨地面作業一度暫停 多航班延誤,https://news.google.com/read/CBMiZEFVX3lxTFBCNzRMM0w0UW12Z2ZoeTlVQjRNUVl0aHRNZTQzTThfa2pWRjdjNEZFNWRORmt3VnFFbldCMTFaSmNTSWJwUlQ1NlJIZWE2SVFLTVdhYmJ4Mnd3ZWt1eldGLW1jQjHSAWpBVV95cUxPbWl5N2RBUC02bFFwdGhJZ3c4TkNwZlVpc0V4NGFHclhtYVp0dFBWR0ljT05aSUpoSmNXZURGeDhWVElGN3kxN3NUTXNVSm1oUlhId2lnTHlHQVNWX1h2SmZMcGZ0WHRRWEVR?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由時報,7 天前
「珊珊」颱風登陸日本！ 九州嚴防豪雨及土石流,https://news.google.com/read/CBMiZkFVX3lxTE1GU1FLRWR2c09Oc3RVRUdnQ1lKWHFnUnZ2OVVUdFIyYmVOeEZHY0pGOUJ3c3huNXNTamczZXd3QUp5SnNkRmhWX3FNaXlnb3RENWxWY3UtNjloRWFWSFRoU0RlaUtxUdIBa0FVX3lxTE83T1hibFR3eW9XRHpkSUVzWEd3Z3JldUI0Z09SdVRwVjZWcG55djcxWGhEb2l1RnBBX1NmSmhmNkRJdjhxcHlUQ0x3VHE1YkltaV9nQW45WlhPX2tNeEtoWXBEVXB5NENzSDRF?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由時報,8月29日
颱風珊珊登陸日本九州氣象廳警告強風豪雨威脅| 國際,https://news.google.com/read/CBMiX0FVX3lxTE1hckpZSzdjRklKVElUVC10YzR3T2g1SnlpaDYza005bkZLeC1wczBEUThvLXdtMk5tSHp4VW5IellBVkJ1ME1jVTNQeWs0YXJsUTJjVE9aSkhZY19fN09F?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中央社即時新聞,8月29日
珊珊颱風襲日本 鹿兒島強風豪雨掀巨浪 愛知土石流壓垮民宅,https://news.google.com/read/CBMijgNBVV95cUxPWlNKUzdGQ0JkYXVpRmVhaVZlY1ZqQUhZYTZfbG5fcDFqSXhBRHJuWTN0TXJPQXBZR3hqZU5aRjFQc3FjZmpTTjExRG4tSklUeXFpUkExVG9Wa3d0cXpTVlBuc0V3YkdYRTFtUGNQY0hKem1qMWg4RFFxZkdpSVR5em5pYXFUZkF3anVUVHlYMzZtSTZtaEpCWXVSdzNmUkgzNUN6aGRORFdjeUxYSVZRMEdxSy12ZHpZV0c0c1Vvd3hZdHBsbk5TREFjNk10U2NjWXNaWDZvdVBEVWp6V29IWG9EazUwOEZvRy1feEZjU0FXQmNzQUdUeV9SaGVhUUlIVElfX1NNanZYWjdmVllZNXpTbkUzMWRYYWpjT0pSTnF5NUJUdlV2NTFnZkh1QTJTNWxhTEdVUHRfY2lzNlpkZzJzeVgtemFXTnV4UkRJR1JNVXZFOWtPLWs5TldEN2hMQkhoVTFBZG5Zd2NXLUdUcHJ3MVJWdzBWLXB1cjVjeHpUY2VPU256UUxMUFFKUQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,8月28日
全城大撤離！豪雨開炸中東歐釀17死 波蘭尼斯市疏散4.4萬人,https://news.google.com/read/CBMiUEFVX3lxTE9nelhDSjFlRm1zeG1YXzJ2Q1p5UjVmVVZUMk5iWmZlR3AwaTdRekI2SG1IU1JfaFJkQnkyQXVHeXUzZkFQNVVlZHVyd3d3M0050gFWQVVfeXFMTjJYem1zdDV4LV9fTTVtSi03bmFkNFlQUTBVVTh4VzJTZTZTUThwd3F2aDlabkZYV2Zjc0dHU2dGa2VFcVhuQ1laSXZxS0lrbDJ6ME5JN3c?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,聯合新聞網,4 天前
暴雨侵襲釀洪患 羅馬尼亞災情嚴重4死,https://news.google.com/read/CBMiV0FVX3lxTE1FVVFDczlxYTM0VVptUUJ3V0FGbnFING5Ia0FZQ0xCcEZKNGM4SUlJTHJ5cGpBejdHTFlsVUJMeWNQZG9POTUxNllYWm92QUhVTmtDaEd4TQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,台視全球資訊網,6 天前
台灣今明高溫飆38度! 珊珊颱風恐降「前所未見」超大豪雨整死日本| 生活,https://news.google.com/read/CBMiWkFVX3lxTFBBbGo1RHlmTHRBZFZMRGlIcG5NVGN3QzdILWtSQjBoQVpDUTktempjbjlFNXBENnVmVmVYcFREODdWZHpnT2xTaXpkbjVfMFJLRV9jQWhBSlhqZw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Newtalk新聞,8月27日
印度南部豪雨水災19死 居民繩索驚險逃生,https://news.google.com/read/CBMihwFBVV95cUxPemwtUXZsNEtwT0FGMTJvQVQzX2dqWTZJY3VWV3liQzVLbEQxSER4QW82TllvM0xBeHE5a0dFcW5lLTRXZTkwY1VZbUtsUHI0VEpndVNFbF91eGdBaGMtRF9ialk0ci1YYXRBdVpUUnFtYkwxRXJGWmk5VTdNWThGX1Zrd0w0VEk?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,壹蘋新聞網,19 天前
【國際新聞】歐洲多國暴雨成災增至8死 捷克波蘭數以萬計居民疏散,https://news.google.com/read/CBMiXEFVX3lxTE5EbzNPSDIwTkkyQkp2dTlBQjZKSUU0N1hFcEVOYjNiR05wM3RrUVhWWnZ2TXFDZHhneERIMmExUUsybEdlTDZBVk5jN3M5TE1MMHh6TGs2ZkFIZXpm?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,KTSF.com,4 天前
泰北暴雨釀30年最嚴重洪患 清萊逾5萬戶受災 9人遇難 多間教會受損嚴重亟需援助代禱,https://news.google.com/read/CBMiakFVX3lxTE1iQnEyQ3dBMkVIb3pnSVh0TldIQ0hlRTl3eHFHYjRaVk1yYkpzUnZ1bUlQZHNta2liUXB0X3RiclVXZm1EcllqUW9VVGk2RjJSNlhuQVlLc0U0M0MyTlNDdlc3S21vNmNpNUE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,基督教論壇報 Chinese Christian Tribune,7 天前
蘇丹豪雨成災大壩潰決 至少132死,https://news.google.com/read/CBMiX0FVX3lxTE9tQUZpSi1BT0JJd0hPM1Vyc0VDcWtNU1FVZlQ2YmJRUUZGXzJzMERyeVBKeGRQUHRJSUw1WnV5dVVzenlQekJRNnp4dllnSlpZOE1OUFhxMzBBYXhNLTA4?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中央社即時新聞,8月27日
東京突降暴雨 直擊體育館淹水 JR車站也傳災情 新幹線一度停駛,https://news.google.com/read/CBMihwNBVV95cUxOMDZ4ZVN0QkFtVTNleWhWeGUyX0htRjFUalhvWk9sdHBnTVpUdGpQSTdkbzE3WDlhSFhibm44dWEyWFBjel9IZU5qTjNaMDNPS3ZPcm5HRTA0OEJRcXNodktFNUVBZlJSWUc2TUFkcjEzUUVEQTV6NW1HRHVhbnV5QjhyUGtPbDdRcV9yaTd4NGN4RUZhRlZDV19jUzVDUlFtR1o4eGR3a1NEaWtEOHRFZ0prUmhSOU9BSHlfRmV6VDRGRVlzOTMzWVdxNWpzR00taEE5R1BvdHQyQU5SMldkWmRIZE5sR3M1TzE0Z3FBaXNWUzFUNFk0YUZtT0gwdTRPNHMxQ1o2S21iVjJEVjQ3anFtc3VramlDeVVHaDg3ZEtlOWtmc1F3UkdaSlVZVzRNZEpsTzhWbHQtZFQ0M2szRjBQZWx0X0prbUZ0OFlBZjJaSWlkdU03UGdacFF5c0NUTkJvNVRYd2dXVC1GWElaRjVmMWozZm5GUE41R0JmekRCVll5TzZ3?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,8月22日
歐洲中東部暴雨慘！死亡數攀至8人 捷克波蘭近30年來最嚴重洪災,https://news.google.com/read/CBMiUEFVX3lxTE41V05XdmstQ3laa091VHlpelBmcFhwVkdtYjNRWDFBeVU0QWhnczczMHNsWkFBdTMxeThFc3QyZFItNWNUWTRVTFUtRF9LUVhW0gFWQVVfeXFMUFhUZy0xc1ZVaExnNkZrNS1VR3ZNWm8xSnhIcDlLSVEwQW1icXZDT1ZPNnhVaW40Ykw1cGlBWEtNZVdGRlZTNlBLN05EaEZ4NVhzSXNCN1E?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,聯合新聞網,5 天前
暴雨襲東京 地鐵站成蓄水池、馬路變小溪,https://news.google.com/read/CBMiV0FVX3lxTFBVNmJWckt0UV9WN2ptTHBjMkVrMHR0SEZQclpfbldnU3VaYVFNZVpOemdtVWpzN2h4eGhUMEgtZHRIRERmWDU1azNSNXk4Szd4UGVDNWFJcw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,台視全球資訊網,8月22日
豪雨強襲中西非及中歐逾千人喪生奈及利亞動物園鱷魚毒蛇沖上街| 國際,https://news.google.com/read/CBMiX0FVX3lxTE5nZ2h1TFZqeUZod1QwRVJSU1dubEhWaDNWVkZWR0pZdk0xanpyb2Ffa01IeDlzeTFoTVNLSE9YWl85bmo3TFRnN0x0ei14eGlITXRhU19OMHRBQkotTnNJ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中央社即時新聞,5 天前
中東歐連日豪雨釀洪災 羅馬尼亞4死、捷克、波蘭防洪｜#鏡新聞,https://news.google.com/read/CBMi-gJBVV95cUxPVkdoeDVXY01rUUthVEY5ZEc5LWh5c3oxU2UycTVOXzV3MlROT3hmbGlzXzN0R2NxWWlHZUZGdHBSbW80eVF1SXNUdXFDNHUxaHBkdXRIVFhwRm9mLUJTR29QZW9tdEkwd2tZc2Y4Qkp2Nnk1a0NyQXFfQm9iVGRpcGFxMnltYTlCc0lxbGVZZ05sQjZkZ1Q1YkJnVUtGU0tiVmIzNmVSdTBvbF9sYlpZRVcwZjVEUDhxbWhOSjFEUF9tbXpnaTEwWWprUFd0TmxHUGJhSXdoN1MwSjRaQ0t0UUExdkFxWFNNZExKN2xWNUtQbzB4SHM3VlB3Y3NXWGlrNkpOQk5BNThvdHp0d3NfZ1RJMUtTcUdYTkZZZDFJeVYxbWdlcHhfNGxKVzV3Umlvbll1VFExYWRna0haLXV4VWRrbTJHbWdPb3J2NnpocWwwbVlvNGpmOEtHbkdvVmM5MkFRbmFGVVV6ZkZ5bHJUcTBoRDRZREtOc0E?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,6 天前
珊珊颱風逼近！日本東海道新幹線因暴雨一度停駛,https://news.google.com/read/CBMiUEFVX3lxTE1vdGt1WTVSdERkWkE1Mk5lV0tlWHo5cmtfNk9JZ09uZW5WX0JqbWxrMldMb1ZBendURU5uclZxWTRWVGx3cERwYXk3RFZnN2sy0gFWQVVfeXFMTTNxUi1xbXpkRmlvTjk5dGwxUDRxbnBwMlpmd2JyeHJBaDhIazVQai04VWE0UEJlS2d1cjB2RUtjdmx1M1hEQXZwckpxS3JmN1RnaklYeFE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,聯合新聞網,8月27日
暴雨侵襲釀洪患羅馬尼亞4人喪命| 國際,https://news.google.com/read/CBMiX0FVX3lxTE1iZ2F0NXNGTmtOd0syWUZlTXVlcHdBZ1VDTDZRZEhOdkFXMnNRVWhHV0Jxb1h2OGJubUZOdF9haEZZU29Xb1NyTTdRN2NfVmllWjhhVVBZQUFxMTREdmQw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中央社即時新聞,7 天前
暴雨襲東京 鄭明典：很奇特的雨型,https://news.google.com/read/CBMi_gFBVV95cUxQclZwNlZVbEw1XzBZNm9KX090Tk0xeVVXTjcxZ293TlhERF8yQzRPWFkxc2xJZjhwMkYtRFc1X1Q1SE5hYkpQQ3Z3UjhzZVItSU1wXzFOM3NxNDg4Ti1mbi1jTVRsUjZZaUI0b3MwYXpzWV9zbDRoQnFfazRJU3EteFV0c2trUjJiSHk0RmxRU1IwRkI5cWlVOFFvNDJLcmN0VElENURLZFhmUkFMWjRRRW1WQUhLQ2RCeXRNakRsVjhIUndTeUJ3TTVxbWtWemRDTWlIbUwyS1FaQnNFNUhJWVh5LTF0OHhsY1ZJdF9rMHlFVlVmR0t2cTdjbmlaUQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,8月22日
泰國暴雨釀災！普吉島土石流致13人亡 緬甸情侶「遺體相擁」被尋獲,https://news.google.com/read/CBMiUEFVX3lxTE1qMXNrUzJpVjBwcXNYN0NkM211SGVMRnc2NHZ6SENKblNnY1JjNFhGcnFQb2tXNEpnZVJ2akJNR2d5NlRBR2R1ZUp3TlUyM0l40gFWQVVfeXFMUERUSmQ0TnZZOEpJR2VFdlZ5YjRxWUtCS1k5Qko0ajBpWEQ5bXZWRWViVFM3QVJqV05rV1dWYUJoa1lKdFFBRmR0UVhJQnZLNTlsQ1VhbUE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,聯合新聞網,8月25日
蘇丹東部豪雨釀水壩崩塌至少4死逾百人失蹤| 國際,https://news.google.com/read/CBMiX0FVX3lxTFA5X2lQRnBINnFYUndyUmJvcHJsUHNwRzdIY1c3ZE5IU192dlNkbXFWSFRnQVRwRmQ1M0ZaMjlLSXJPQ3NFWUdmMWwyTlU1UFJrVVV4dUt2MGZKWkRvNVhj?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中央社即時新聞,8月26日
颱風貝碧佳夾豪雨來襲 上海出現「積水陽台泡澡」奇景,https://news.google.com/read/CBMi3wJBVV95cUxNZUR2U1hKR1lxSGYzdlphZkdYS0dZQ3ZYanUtdjYwUnV2SmpqamlyNGlfZmZoYS1jUmd5QjNWelNmNVVfS1VfYmE1amxlVWxwWEY3ZnZQaExZOHowa21JSlFObjZ3ZU55VDUwRFQxbmduNVpsRURveldpMVRxUkdhWnQ5OXV5U1BkRVhyS2RmTEJjMzc5TFZONGo2OVhCNFZzM3FCcDhtanVsdUNlcEVsTHhYeGlsWTRLSnZTYlRMMV9acWJLbTlqdkFxQ29iaGY1aVNxbUJWbFlCbGxFLTVLMTNiZVFSWE1vX1FUaFEwUTBEbHpCNjVwZ1FpRDlySWR3TjRRZnEtTnA5anE1LWpTVmZaNGZmSGx3YTVrd3FPYkgzeVExcXdCejFneWNydlFjMktPU1ZJak1GMEFzSDJaR3diLXpmOHdZVlJYU1VEUC05ZFVDYjlhNFFmRUZsejQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,4 天前
珊珊襲日釀破紀錄豪雨.逾百人傷 東京發避難指示,https://news.google.com/read/CBMiZEFVX3lxTE1qcGpCclF4UVV6LTZYWmJUWlhfWkJjdjFuVnFJWWw3ekdvdC1sckNHa3VwRjY4TnRvYjBBRnNhd1cydFJaaW51bnhSYWlHQ2dkSTNOakM3eWJOUkxWRjUxOXAzSFA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,新唐人亞太電視台,8月30日
日本東京暴雨驚見「5人開瑪利歐賽車」 百萬人朝聖笑稱：玩到困難模式| 國際,https://news.google.com/read/CBMiWkFVX3lxTE9UMjZMVEgzZlBPQ1ZLU3p2U05pazBXUmMzUHZmM1BCUXlJMDNMWUE2T2l3TDVkY1owNDR3LTNNTnA4VW41TnFyT0Z4UG9TTU1TbmQ5S1A5YkpOUQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Newtalk新聞,8月22日
孟加拉、印度北部豪雨成災 至少36人喪命、近450萬人受災,https://news.google.com/read/CBMia0FVX3lxTE5ZZXA2cmFxRFhPTHhQVnNzZUlMNjFLRVhzempGZlU2Q2NMRTR1aEZpTlVGTTJMMnBFQUVjVDY0bU9vZnhuSFlJRVg0dDQ3OWthd2t3SW5UUndwbFFNVE91MG1SZm1vM1hYR2Z3?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,上報,8月24日
珊珊吹襲下日本多處持續暴雨 陸空交通仍受阻,https://news.google.com/read/CBMixAJBVV95cUxQYXZpeWE3LXFzU2JrcE5xTTVRMTMzSHljNThrMjJFTkVQRFJXY3NZNmlHdkpjLUVvNE44QkFLZWhLWnRTbDBzWmRSV01wMXlUVmtHVkpvQVU0R19nSVlVWGgzSTdHeWduaUtWczVtbG9oU2xNeVU5ckNQRG83ZFllaGpGQnEwaldtcmpTbW05T05LdEs3QmV2cEg5RmRyamQyLWhaQ2hKOV8yd015bjFfVl9LTTRuTE9HcUZScmkycU56YkI1QXFqTzZybW9TSVZsNEZWRGZseGlNVXN5bTUzU2xsdGF0S2NWS2NZTFJyVGRqbUQyelpuSHFRaThjaDlCa2xUVWV0R2FQRnlvNUhnZVBoMXNnWXppdVZGa3F4ZEEzd0ZYVXZ3X3lTbnlrQWpnRXN2OHN6MGpSdkRDWV9ZczZxcGM?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo新聞,8月31日
影片｜孟加拉豪雨河流暴洪 19萬人撤離已23死,https://news.google.com/read/CBMihwFBVV95cUxONl9jWmc3X0U1R2Q3V28wSVBWZTRqVXF4SmtvS3I0Ql9kc2YzV1NsWGZCc18wUHBQanU2RmdZMS0yOUNJZFV1ejVlbERyaG9WSHBrX0Nrb0RrZXdhLV9jTUFYdHYzekIxUXVkMWk0VzFHcFpMYk51V1pYYUZEUFB6bDd1NnJwNm8?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,壹蘋新聞網,8月23日
珊珊颱風強勢襲日！增至「6死、逾百傷」上千棟民宅毀損 | 國際 | CTWANT,https://news.google.com/read/CBMiT0FVX3lxTE85WW9KZUF3cnZPMzZFOFh1M2tjb1VUWmJCUzJ0ZVB4dlphcmpTZENJRV8tazdwSHg4Tlc1bnZhSVBiOGZ4c1N6STFGZ0FLSHfSAVRBVV95cUxPS1Q5OG5kX2ZWaHNPbDZSWUk0Vnh2S1ZGWWM2X0k2RlYxR3JuUGltT0E1bXE4LWNZaGU3ZTBRUXJzUi1nWFVqU3d0dzV6TDBhdzhhUUk?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,CTWANT,20 天前
蘇丹豪雨成災大壩潰決132死 | 國際 | 2024-08-27,https://news.google.com/read/CBMixwFBVV95cUxPamx3bnQ0RVBpMm94MjVXWnR0dFlfT2pwVWhUVWN3RmZia3pQMWhOaldwS3dEUU9TZXBzUDgwVVdKSXNuNVdhekpLZFJwSUxLRmthNTIzcHNiUm4ySHBnSlloMkVaZWZaVjcxWlQzcUJNTVB4cFRmZGViU0NuN0huTDNZZ0hxX2lIREVLNEdFeTF2Y1NRYVBzVE1oZTRIdm5tMnQyWXlCZGVQdEtEOEl0OFFwRVFWbTJ0alNnWWw3QnJmMjNtajUw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,8月27日
歐洲多國暴雨成災至少8死4失蹤 波蘭宣布進入災難狀態,https://news.google.com/read/CBMi_AJBVV95cUxNVmpHQVF0RW55NzZfc2hlMHozRGhlYWU5eTJmdHhRZkVheTlmQnk2RWg3RjNVeFBMa0V2YXRSMDJNSWpENjdwaVAtWHptS1BZSDZSQ200d2ZCYlBrUUdQV2pCYUxpOG9OQVpyUnlRVUJpck5idmlrUkQ0NTA1LTFCQktXcW1xaUk2cFdZOGlwSVBQaVRueDlzdUNwbmxnLVBFbVNCRkRCRTdfdWFPVzVvTkN1TmdpTEpDc3p5QVJfUHFmVVdlUmMyX0pzVEo5bmpCS292TGVHQUdjdHAxcm9CbFNoa1dHUTQ4LW1sdnFGbkJ6V0NiQTVVM2lQaGdadTRLLUlnekhSbW92NHZvc2JjZ01uWW12TXJLdnNFN2VRRGp2MmxMTWFXQWdieXBKck80M1pHbndnVG9NeHkzZ2t0aXc3ajR2NFJhNnFoNk5UZzh3cHVoVXJSa3hscU9xRmZLQmxWbTlNZHJINkxCbGlLZnNZTURyT0F2Y3JtTA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,橙新聞,5 天前
慢颱珊珊龜速襲日再登陸「遠距豪雨」炸關東！多地慘況曝,https://news.google.com/read/CBMibkFVX3lxTE45WUIwWVNYb2drVlFBTVI3NUpuanY4RzZwNl9MbnhSZTJMalI4ZTVGRjVJcHFuTUZfT2FWZ25kam1zbGVlTmEySTQydmFrbHk2RXZUaHNseHQzVlJGRmZYcDJZMHM4RW1DNWl6TTdB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中時新聞網,8月30日
東京暴雨癱瘓交通，新宿車站大淹水！東海道新幹線、JR山手線一度停駛，羽田航班也延誤,https://news.google.com/read/CBMiTEFVX3lxTFBsblJMbzAxWXpfUjNxRVhLc1RZOUp3ZnlSUnN4cUNER25pRE1tY0xGTEZvWm82SFdZc2NyTm9HcEpZcUpNZWpXbWJXSjA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,風傳媒,8月22日
